Survey ResponseID,Recency,Frequency,Monetary,AveragePurchaseValue,CustomerLifespan,MeanDaysBetweenPurchases,LogFutureCLV
R_21ttkGbeIL6HdlR,1,525,15193.62,28.940228571428573,1459,2.779047619047619,8.960904178707048
R_21uLzgXIQaIAaBw,7,158,3687.19,23.336645569620252,1455,9.208860759493671,7.0131867921195825
R_21uibgT9dgqRD9J,1,461,8560.61,18.569652928416488,1338,2.9023861171366594,8.136840120122928
R_21v64TCmtpIIH87,2,87,3479.14,39.990114942528734,1218,14.0,5.846034068897776
R_21vrOdR7S4szc1h,6,430,10025.89,23.316023255813953,1373,3.1930232558139533,7.885359336638168
R_21vtzOUrbyaVnsL,669,57,842.64,14.783157894736842,1408,24.70175438596491,5.7260330835910205
R_22AmuBuGI7iFD1n,3,127,2028.6299999999999,15.973464566929133,1456,11.464566929133857,5.788766798561198
R_22AqasPW903IXSY,0,316,7251.76,22.94860759493671,1396,4.417721518987341,6.618178078575899
R_22DJIjS0M8yvaYO,3,535,12263.42,22.922280373831775,1457,2.723364485981308,8.165576859668365
R_22EqYPrCOjfHTvh,1,371,7296.78,19.66787061994609,1335,3.5983827493261455,8.349011198176003
R_22FDJUEGrcHh4VD,0,752,21162.11,28.141103723404257,1459,1.940159574468085,8.377671320221687
R_22Gj4pgXDsezuKw,6,74,1476.84,19.957297297297295,1448,19.56756756756757,6.099982572580888
R_22Gn4dE4LeRGLs2,2,1081,24086.34,22.281535615171137,1456,1.3469010175763183,9.698865784077158
R_22JMARsHO6ixPfT,20,36,853.07,23.69638888888889,1201,33.361111111111114,5.37957472085497
R_22JlNGLs8i6SnZl,10,731,5259.41,7.194815321477428,1450,1.9835841313269493,7.194902208270354
R_22KXkjjsQLNRz8z,24,31,383.12,12.358709677419355,1433,46.225806451612904,5.336431698656694
R_22KYqoomEYLo2wq,62,188,7150.65,38.03537234042553,1036,5.51063829787234,7.394044327983221
R_22LhWfg76oW592Y,21,271,3903.88,14.405461254612547,1394,5.143911439114391,7.280593884263207
R_22MkfF3QvG2hLAz,78,114,4468.55,39.19780701754386,1442,12.649122807017545,7.748753337220813
R_22Psw7KTkXTMEGl,1,36,936.24,26.006666666666668,1354,37.611111111111114,4.623501142672815
R_22QYpfx86KSwry8,24,515,11870.71,23.049922330097086,1460,2.8349514563106797,7.4772874509427725
R_22RhdxIZQO8iwin,0,190,3693.37,19.43878947368421,1450,7.631578947368421,8.391509779812631
R_22RkxPVW3ypCgrG,9,127,2530.54,19.925511811023622,1438,11.32283464566929,7.169665594276445
R_22SxELlmhBQCe1C,14,844,34539.29,40.923329383886255,1458,1.7274881516587677,9.149411328828275
R_22Wzy1G9WL8KGax,4,603,14291.99,23.701475953565506,1458,2.417910447761194,7.92607899642141
R_22XEVzemearX7mD,9,166,3846.31,23.1705421686747,1455,8.765060240963855,6.3458117840375365
R_22XOWVbIo1lxpmy,3,333,6653.38,19.98012012012012,1446,4.342342342342342,6.959683371842496
R_22YdEF4Zn3bvwe6,5,488,11538.22,23.64389344262295,1444,2.959016393442623,7.756028377955277
R_22YsYorxl1ol9UE,21,141,4776.32,33.87460992907801,1435,10.177304964539006,8.619144903699901
R_22lXuLrKWHb829H,3,118,2958.42,25.07135593220339,1280,10.847457627118644,8.26452041242315
R_22mMopWqAj09mQc,0,1607,18578.77,11.561151213441194,1459,0.9079029247044181,8.489636982645191
R_22nS4Bu8Q3B84gf,2,484,14365.81,29.68142561983471,1440,2.975206611570248,7.9131368908467
R_22nsUyYCxtQPQIk,820,5,192.6,38.519999999999996,1160,232.0,5.741848675462657
R_22rJF9Az75VyMxb,2,101,1294.12,12.813069306930691,1433,14.188118811881187,5.301910902058167
R_22tZfZkw9b1zxls,0,568,12359.87,21.760334507042256,1442,2.538732394366197,8.269434149537677
R_22udnXca5oRyxME,4,374,6054.2699999999995,16.18788770053476,1459,3.9010695187165774,7.584300404944462
R_22xbDhXGfMIVHB2,11,49,909.8,18.567346938775508,1455,29.693877551020407,4.958710221231336
R_22yrF4uq6PhC732,4,91,2361.12,25.946373626373624,1235,13.571428571428571,5.192734603972972
R_22zUFw96HSXLvK9,82,105,3114.2,29.659047619047616,1261,12.00952380952381,7.2223689191073275
R_231Z70wupQFdnTB,28,52,1891.8999999999999,36.3826923076923,1389,26.71153846153846,7.030034856690411
R_2338QGZaaaR1nho,1,479,11683.32,24.391064718162838,1457,3.0417536534446765,8.281123962290806
R_233LIoxld2yja6j,18,72,1429.62,19.855833333333333,1427,19.819444444444443,6.506680519175266
R_234BxGg5xeilRtQ,45,77,535.81,6.958571428571428,912,11.844155844155845,4.833341079016327
R_239wI20DbeKBIU5,75,117,1301.23,11.121623931623931,1457,12.452991452991453,6.718988999504161
R_23LGwgsgRxQiNJ7,3,392,9556.19,24.378035714285716,1384,3.5306122448979593,8.463171969087995
R_23ThXRxY2BTPyy5,1,427,8380.58,19.62665105386417,1459,3.4168618266978923,8.060243191619563
R_23UD8epqFL3A1rB,106,24,673.35,28.056250000000002,1084,45.166666666666664,2.39698576841553
R_23V8820W0FIJSgd,4,138,4355.7,31.56304347826087,1392,10.08695652173913,7.288661265589598
R_23Wbrmncvkhzk2L,31,188,6482.14,34.47946808510638,1449,7.707446808510638,7.2006636704055
R_23ZDXN18izogrMk,18,180,4518.45,25.1025,1328,7.377777777777778,8.204647225039608
R_23ZFbkgM7lOo1QE,4,35,425.0,12.142857142857142,1134,32.4,5.91155516387968
R_23ZwAcyeCLyHKAW,0,765,18672.76,24.408836601307186,1449,1.8941176470588235,8.75051358258198
R_23dSKA9sTXoQOMf,28,129,2710.5299999999997,21.01186046511628,1246,9.65891472868217,6.2098769240462905
R_23dl1M82ZW221h1,251,172,6665.98,38.7556976744186,1439,8.366279069767442,6.504811988417482
R_23eD9Db68xpXl0d,4,405,10953.89,27.046641975308642,1452,3.585185185185185,7.833231693004495
R_23ehCkgc0yrsnyb,502,2,39.65,19.825,1194,597.0,5.037666633147286
R_23enipHqTsjcQfN,4,558,11744.74,21.047921146953403,1459,2.6146953405017923,8.780009661315747
R_23f82WqsqmRxv81,1,88,2234.77,25.395113636363636,1441,16.375,7.457649681283007
R_23fX29Tyw0uC7Pd,14,279,5916.78,21.20709677419355,1435,5.14336917562724,7.975079838341944
R_23gCEoioC9LnEpm,4,95,1322.17,13.917578947368423,1452,15.284210526315789,6.126192099048621
R_240KbZJVsY6fEEJ,22,291,8157.68,28.033264604811,1446,4.969072164948454,8.429670410954868
R_242WvoRa1gqxJGV,4,147,4214.19,28.667959183673467,1452,9.877551020408163,7.445067027983955
R_247Ax9cFFZftmdh,5,1392,37066.16,26.62798850574713,1456,1.0459770114942528,9.194316675518303
R_248HEjiUt8tw60V,2,155,5043.04,32.53574193548387,1460,9.419354838709678,7.3883773326884805
R_248iRXgLLXgwGMZ,17,280,8187.03,29.239392857142857,1458,5.207142857142857,8.459619161808256
R_249670wYZ5roq0q,1,160,2480.67,15.5041875,1394,8.7125,6.738709211638177
R_24AHhMXKhqmb8zh,24,63,1284.34,20.386349206349205,1396,22.158730158730158,5.391989842410672
R_24B0L8fp0uSaj6n,15,345,7970.4,23.102608695652172,1456,4.220289855072464,8.055935207285065
R_24B0Lr48ZGfOyBr,149,32,519.99,16.2496875,1435,44.84375,4.939711989092356
R_24BGQeYnh5rnOEv,23,82,2659.74,32.43585365853658,1458,17.78048780487805,6.161376083825255
R_24CoylaWTDs52IQ,1,438,11941.77,27.26431506849315,1454,3.319634703196347,8.4098507129671
R_24DbIDhFrNpJkdz,31,147,4337.61,29.50755102040816,1453,9.884353741496598,7.692250254001358
R_24GfMQK7Qh4FF51,1,569,16756.29,29.44866432337434,1442,2.5342706502636205,8.692419637334268
R_24HF9twScCsf5uy,2,50,893.22,17.8644,1127,22.54,7.467559620568774
R_24HjnyxNZEm32Xb,9,406,10071.52,24.806699507389165,1459,3.5935960591133007,8.572958969322094
R_24ID7qKg4psU9jp,13,39,1903.27,48.80179487179487,1435,36.794871794871796,6.924209168253817
R_24INqi2ERG7Q8v3,2,531,10122.21,19.062542372881353,1428,2.689265536723164,7.776933438742099
R_24LQ9mlsyZnQYF0,10,89,2201.48,24.735730337078653,1126,12.651685393258427,7.01430209071245
R_24MD1eLqJhcFMCz,9,182,5157.84,28.33978021978022,1454,7.989010989010989,5.950772752444691
R_24MKoSmvuiLEI76,0,762,28250.01,37.07350393700787,1457,1.9120734908136483,8.869040902993733
R_24N5KoItyOzouAl,11,543,4142.38,7.628692449355433,1454,2.677716390423573,7.653153295340495
R_24NTzsFaCm0NMwA,0,329,6039.57,18.357355623100304,1415,4.300911854103344,6.6704113782667855
R_24O5ATFj4FIytz4,123,18,578.37,32.13166666666667,1443,80.16666666666667,4.448048430215879
R_24OsVfTAzmYHix1,13,53,1330.91,25.111509433962265,1450,27.358490566037737,5.504721593857949
R_24P0vykrD1RJG07,4,170,3349.09,19.700529411764705,1457,8.570588235294117,6.603306765352751
R_24Pi9vmQksqxQqR,284,20,448.07,22.4035,1319,65.95,5.26827044519574
R_24bE9NTxiBf6v2b,7,283,3932.53,13.895865724381625,1443,5.098939929328622,7.769767211649428
R_24bGur3im5IAPdZ,0,664,11013.57,16.586701807228916,1448,2.180722891566265,8.145770025128597
R_24clqkYBai6m1Xz,122,47,612.13,13.024042553191489,1445,30.74468085106383,4.076180591594429
R_24csoaO569P4Yzz,0,3443,52610.02,15.280284635492302,1450,0.4211443508568109,9.96555160845827
R_24dbGLxukEKohG6,29,450,11837.57,26.305711111111112,1459,3.2422222222222223,6.723098998841462
R_24f9hBh5NSWGX7k,7,138,1943.8,14.085507246376812,1442,10.44927536231884,7.10085190894405
R_24hYTLHKtH4gBcM,4,359,9046.57,25.199359331476323,1391,3.8746518105849583,7.810754063014858
R_24i0mUSZwuZUkFB,1,529,19327.69,36.53627599243856,1443,2.727788279773157,7.90682343731386
R_24iLkLePWOZEFuA,0,66,1691.3,25.625757575757575,1354,20.515151515151516,6.685611228001011
R_24iMFCQKmehwlmL,3,126,5554.95,44.08690476190476,1061,8.420634920634921,6.281182046671833
R_24k3UnBOhSTxgwO,18,69,1044.41,15.136376811594204,1417,20.536231884057973,4.223763342972998
R_24nLvo5DCDemQ4Q,1,1506,40150.99,26.660683930942895,1177,0.7815405046480743,9.791690254057531
R_24ovSGBcJmAm7rm,8,371,11611.89,31.298894878706196,1415,3.8140161725067387,8.563183248466064
R_24pEE0Vw9ELB7LN,52,58,1216.03,20.96603448275862,1458,25.137931034482758,8.43064352600323
R_24q37XKZhX00HgC,3,733,15660.13,21.364433833560707,1450,1.9781718963165076,8.404134229730548
R_24r8zX3cL47kTms,395,107,1515.29,14.161588785046728,1459,13.63551401869159,5.445702353461095
R_24ubsh7FUCIQgTb,6,107,2444.07,22.84177570093458,1382,12.91588785046729,5.86007371898257
R_24vELmeU10p4Ojt,467,3,49.97,16.656666666666666,893,297.6666666666667,5.327779076697656
R_24vf4xIuT0kGsZ3,16,123,2908.48,23.646178861788616,1425,11.585365853658537,7.497916899221659
R_24wSwlKgzswC6p1,10,144,3216.15,22.334375,1018,7.069444444444445,6.864148159599793
R_24zUdJ8NlmiSMK8,0,113,2394.23,21.18787610619469,1444,12.778761061946902,7.75471736871897
R_24zVkexcmyl1DOJ,10,74,1288.68,17.414594594594597,1457,19.68918918918919,5.4539954507277155
R_25AXLIZuQdeTjjE,10,32,682.7099999999999,21.334687499999998,1425,44.53125,6.600060957265026
R_25Abb3LR9hZH8jU,14,135,4140.25,30.668518518518518,1448,10.725925925925926,7.112197036860174
R_25BcsVAyBEUzgpo,1,589,9760.68,16.571612903225805,1458,2.475382003395586,8.57001142249658
R_25EHRGMe6DLAUM9,0,953,20586.34,21.601615949632738,1419,1.4889821615949632,8.552164504026932
R_25F3ZQBVC8dH4Ze,6,17,438.96000000000004,25.821176470588238,1002,58.94117647058823,5.120923647990379
R_25HMSJi9OsBKgjX,17,1668,25857.45,15.50206834532374,1434,0.8597122302158273,8.113058198312771
R_25KMnVsE9ynaHcA,7,162,2921.94,18.036666666666665,1458,9.0,7.73114532588643
R_25LBtpI3BFlKN2g,2,324,13389.85,41.3266975308642,1148,3.54320987654321,9.539043219190118
R_25LbyNi7m1rmyAQ,23,17,290.74,17.10235294117647,807,47.470588235294116,6.287170591223407
R_25LpL5BEQ0owYip,4,285,6647.1,23.323157894736845,1444,5.066666666666666,8.272381573956205
R_25MVNN7lUZpb14v,188,10,301.71999999999997,30.171999999999997,737,73.7,3.827118498337702
R_25NqDDo75C1LLvz,9,192,6180.77,32.19151041666667,1460,7.604166666666667,8.27111360881897
R_25QFY4BkXVDEnLF,3,660,16846.48,25.524969696969695,1452,2.2,8.842968418489114
R_25QKrjN09fkby9c,945,23,112.81,4.904782608695652,1280,55.65217391304348,3.8375149532530846
R_25R5j9tYJt2A7SO,3,515,11591.6,22.507961165048545,1449,2.8135922330097087,7.839178928480483
R_25RsmPLCHnSkLaN,2,298,8280.35,27.786409395973156,1428,4.791946308724833,8.007996240642067
R_25SbPPTyE45YzXP,10,1132,20041.93,17.7048851590106,1458,1.2879858657243817,8.633787965814204
R_25TJ2SCEMagHYxU,38,42,867.89,20.66404761904762,359,8.547619047619047,2.506341930508065
R_25Wwg273Uw26jA1,0,746,21011.78,28.16592493297587,1455,1.950402144772118,8.0691702080182
R_25Xxau8wxesYGsx,290,91,2602.09,28.594395604395604,1424,15.648351648351648,4.217888748313555
R_25YDxwSss8g9VCW,38,67,1391.91,20.774776119402986,1436,21.432835820895523,5.241005999834923
R_25YKRhjRfjRiZ8a,1,416,8758.53,21.054158653846155,1456,3.5,8.5468917897111
R_25YqaojEWt641sK,85,281,6711.69,23.885017793594304,1457,5.185053380782918,7.061574475303379
R_25ZPSeJQqBglbHD,21,218,5129.2699999999995,23.528761467889908,1450,6.651376146788991,7.583186453736302
R_25ZREzNXsjQzRBK,18,77,2462.59,31.981688311688313,1339,17.38961038961039,8.725880756640397
R_25es5nymLXzTAS5,12,107,3002.87,28.064205607476634,1286,12.018691588785046,6.344653421761882
R_25sBe5SVEaoRnPQ,4,243,6906.18,28.420493827160495,1417,5.8312757201646095,7.882296050877738
R_25sb5CKUwyM4JKT,12,94,4461.97,47.46776595744681,1434,15.25531914893617,6.743635068117388
R_25thHabUddjXGzt,1,709,18916.48,26.680507757404794,1456,2.0535966149506346,8.518692067539973
R_25tskjLnC4mX6So,1,507,12647.3,24.945364891518736,1392,2.7455621301775146,8.509600439289084
R_25ttAuAnnmTCHdB,3,276,12799.62,46.3754347826087,1431,5.184782608695652,7.840234271052816
R_25u6PwLCFpZwuzY,12,544,20845.99,38.31983455882353,1460,2.6838235294117645,9.063626470634823
R_25uYOnLDyNaoqsK,13,18,383.98,21.332222222222224,376,20.88888888888889,5.533231373461162
R_25vIhDjw3kwMi6m,4,443,9044.4,20.41625282167043,1439,3.2483069977426635,8.608436932636671
R_25yKg0PVMOCRZXm,43,33,531.95,16.11969696969697,1290,39.09090909090909,5.913638131643475
R_25ykPdwNtbJFP1g,35,24,496.51,20.687916666666666,935,38.958333333333336,7.1929191835087485
R_25z5LHPaAsxktx7,18,1020,13658.289999999999,13.390480392156862,1440,1.411764705882353,7.717284514282838
R_262vJPpUeeFKuHT,2,948,17199.2,18.142616033755274,1458,1.5379746835443038,8.548075389427838
R_262xe1Uv99c2Nwd,0,142,2583.64,18.194647887323942,1367,9.626760563380282,8.278418101707159
R_263Hcv6xdwC9FFj,16,132,3138.55,23.77689393939394,581,4.401515151515151,8.578386122302712
R_263WvO5VwtIk4yF,5,159,4392.8,27.627672955974845,1392,8.754716981132075,7.739128440323239
R_2646TtJwpPm2ifp,15,60,1081.39,18.02316666666667,1458,24.3,5.935000010126855
R_264ulF7SprDMGcK,3,185,2022.42,10.932,1341,7.248648648648649,6.6698279846751785
R_265TEOtAdZ1fDzP,253,11,242.17000000000002,22.015454545454546,1147,104.27272727272727,3.9648051908671156
R_265zDShpZJQSm6H,1,266,6522.38,24.520225563909776,1460,5.488721804511278,7.952016972900165
R_269iV9HutDzCzVT,29,143,5719.85,39.99895104895105,1385,9.685314685314685,7.30838873342812
R_26aOAWhuugb22Wo,56,38,993.85,26.153947368421054,1425,37.5,6.70914579110468
R_26ffYQXUXrQ4nHm,31,72,1553.6200000000001,21.578055555555558,1129,15.680555555555555,6.600822426938219
R_26liBXCuUxT0tvv,8,68,1780.13,26.178382352941178,1391,20.455882352941178,7.231525760193643
R_26m3NmUgbs4aZ3b,6,45,2397.23,53.27177777777778,1306,29.022222222222222,6.2319370805439664
R_26mBrU6Mdo5Efce,4,83,1869.05,22.51867469879518,970,11.686746987951807,7.277372114195652
R_26mSL35DzLZIh1H,27,61,1896.6200000000001,31.092131147540986,1355,22.21311475409836,6.894670039433482
R_26nB6rfoaXIEb6Z,3,453,9188.43,20.283509933774834,1445,3.1898454746136866,7.0049999500873845
R_26nV92uvsFuoqys,14,316,10764.21,34.06395569620253,1339,4.237341772151899,7.575656443852459
R_26ndjFF4QlEU81o,10,268,7643.64,28.521044776119403,1457,5.436567164179104,7.25169244073241
R_26niIHQyfTEFqZ6,5,51,1561.83,30.62411764705882,1314,25.764705882352942,7.187135486114533
R_26njjH2ZOq7qmD9,3,430,13601.84,31.632186046511627,1457,3.3883720930232557,7.439864785384916
R_26o6WhUr0npdIOj,0,370,6813.91,18.415972972972973,1454,3.9297297297297296,7.112180734683018
R_271Ae0dhtM0nvux,9,35,1949.4,55.69714285714286,382,10.914285714285715,6.786242797580246
R_271BFns40qBDygZ,4,37,1417.35,38.306756756756755,1133,30.62162162162162,7.056752703568595
R_271MengshrPzDvK,5,192,8174.06,42.57322916666667,1376,7.166666666666667,8.08940271657896
R_271gbx8Pps8AMbt,0,693,15727.36,22.694603174603177,1456,2.101010101010101,7.730917050462361
R_273Fv9uLHEkq2as,9,280,4312.05,15.400178571428572,1448,5.171428571428572,7.336806696896443
R_273TMGuLM3jXisi,1,647,11057.77,17.09083462132921,1447,2.2364760432766615,8.049034259669366
R_277i50HinKYVoY9,0,913,27552.8,30.178313253012046,1422,1.55750273822563,9.1628409244735
R_277jw2dACBYPLk2,4,665,11578.43,17.411172932330828,1155,1.736842105263158,7.556501150243915
R_278SNhphNm6lbrs,16,191,4561.04,23.879790575916232,1395,7.303664921465969,7.806313718936053
R_279BIfQfAdPTlAp,12,78,1963.42,25.17205128205128,1440,18.46153846153846,7.248354701329109
R_279ENCaNyRMf98u,0,577,11676.9,20.237261698440207,1459,2.5285961871750433,7.993133718613278
R_279iRKETPanvFBW,12,310,7063.65,22.785967741935483,1431,4.616129032258065,6.750118529870047
R_279w6VtL6RMPoAy,2,145,2494.79,17.205448275862068,1460,10.068965517241379,6.242125984458931
R_27B5jMHYqArQV6X,4,339,14248.52,42.03103244837758,1459,4.303834808259587,8.241948124454806
R_27BbXkdQZhUFk8v,17,8,137.74,17.2175,698,87.25,5.453738667365866
R_27BxaTTwHxVCbHW,3,82,2128.93,25.962560975609755,1288,15.707317073170731,6.834420853717706
R_27DL80quzRiSEmq,0,1030,27044.12,26.25642718446602,1456,1.4135922330097088,8.210651726682233
R_27EdXSyXrMPQDOm,23,70,1799.52,25.707428571428572,1383,19.757142857142856,6.73113742510486
R_27EkAmfedK6OHpp,0,874,30003.75,34.329233409610985,1455,1.6647597254004576,8.526234198068352
R_27HEcLJyeJig2Co,62,65,1543.0,23.73846153846154,1415,21.76923076923077,5.2467608796336345
R_27HULKeImqXF8ij,0,518,21761.31,42.01025096525097,1460,2.8185328185328187,9.070596579436314
R_27HieEDP3NM4XfF,86,71,1266.3,17.835211267605633,984,13.859154929577464,5.800334307532632
R_27IjOn4j4TKCXmr,19,56,2489.29,44.45160714285714,1022,18.25,7.049037803816026
R_27IqGchrsKhdinq,253,5,91.78999999999999,18.357999999999997,808,161.6,6.005983633207185
R_27JPfTGI6PyGcI8,31,42,1890.19,45.00452380952381,797,18.976190476190474,6.906234122610198
R_27JXR7ydGbnvOv3,13,227,7892.13,34.76709251101322,1459,6.427312775330397,7.876391751228227
R_27KiIdiOjALLpvp,3,936,21159.63,22.60644230769231,1433,1.5309829059829059,8.164478964899086
R_27NeinuChlzrANs,22,124,2323.63,18.738951612903225,1457,11.75,5.941275905524695
R_27Nf8ImFlWu3J9O,15,246,5628.21,22.87890243902439,1434,5.829268292682927,6.660101285983429
R_27OmKbTDz2F6oo6,21,55,951.5,17.3,1406,25.563636363636363,4.011144096295953
R_27PZcbYfPDhwHcL,1,315,6738.0,21.39047619047619,1445,4.587301587301587,7.722766047298923
R_27THfLXi9UhJw15,7,246,6406.34,26.042032520325204,1459,5.930894308943089,7.011114793972796
R_27TjWpxUwC1S5eE,30,48,1042.76,21.724166666666665,1250,26.041666666666668,6.432361147047411
R_27WIg9PkQDKOqFH,5,143,1743.94,12.195384615384615,965,6.748251748251748,8.146149799674642
R_27eYkZcMXFibSdM,0,23,215.53,9.370869565217392,1242,54.0,5.235856685205431
R_27g6uEEgxm7kwNu,0,218,4793.33,21.98775229357798,1454,6.669724770642202,6.749134623683427
R_27jLM2aZ6l0vu01,27,64,5565.22,86.9565625,1390,21.71875,6.581761946365974
R_27jseDkZ5GlSyTA,2,422,13915.06,32.974075829383885,1094,2.5924170616113744,9.123315176709262
R_27k8w8r5FnOE9TL,76,242,3372.77,13.937066115702478,1421,5.871900826446281,7.9634078732101115
R_27kyN4a9wTMY5lb,0,51,1092.42,21.42,571,11.196078431372548,7.337893487295186
R_27lBy3G8YEF0qXq,3,345,9997.03,28.97689855072464,1446,4.191304347826087,8.067860831695603
R_27lE2A8TyANjHWE,0,214,6584.0,30.766355140186917,1430,6.682242990654205,6.938565724775448
R_27llfKLBUotowNk,1,104,4232.32,40.69538461538461,1457,14.009615384615385,7.225517862222083
R_27loasjQRh2UJom,21,68,1663.93,24.46955882352941,1459,21.455882352941178,5.906859363820097
R_27m4lDN7Y7TlgZw,178,48,955.49,19.906041666666667,1141,23.770833333333332,4.038655656361512
R_27paPH4E01ppfkZ,0,200,5380.14,26.9007,1107,5.535,7.2255906371293275
R_27qJlbWdpVVH31y,4,96,3173.47,33.056979166666665,1446,15.0625,7.342293634576008
R_27r3EsCD4HzyawI,14,74,1337.99,18.080945945945945,1100,14.864864864864865,7.1315546152224005
R_27rsip0DcDtBlXs,0,203,5138.61,25.31334975369458,1435,7.068965517241379,6.791917849406169
R_27vCxdsPCb2NKoF,7,147,2746.37,18.68278911564626,1418,9.646258503401361,6.425274128225289
R_27vVnfQ5TPzu3Ro,20,77,2501.5,32.48701298701299,1458,18.935064935064936,5.054460773636285
R_27vWugCiFiKCdY1,1,117,2524.14,21.57384615384615,1460,12.478632478632479,7.46690810262327
R_27wIB08amTLLAwh,8,471,7149.27,15.17891719745223,862,1.8301486199575372,8.158464711844333
R_27ydwfqncX77Mnd,1,268,5002.42,18.665746268656715,1459,5.4440298507462686,7.616372183945773
R_28A3bViTfrJjMFz,4,1055,26431.83,25.0538672985782,1454,1.3781990521327014,8.35610852698605
R_28ANyXf1czOlXey,0,210,4554.59,21.68852380952381,1426,6.79047619047619,7.456939706102314
R_28BST1zc80UaP2C,2,636,16869.09,26.52372641509434,1456,2.289308176100629,8.730725906242546
R_28BbvRDVobNodrT,1,165,6007.63,36.40987878787879,462,2.8,8.038537843755089
R_28CjN2kODrNuNJ9,12,227,4504.5,19.84361233480176,1454,6.405286343612334,4.972725721023036
R_28G45wxjMMMq8H1,4,31,487.33,15.720322580645162,1420,45.806451612903224,5.154620191290849
R_28GHQe7Xpe9foZe,81,32,647.02,20.219375,1411,44.09375,5.771877165121539
R_28GxMZkrIGCzmKv,2,191,2220.28,11.624502617801047,1457,7.628272251308901,6.375808158594035
R_28Gy0hS5BC0S69p,440,4,46.95,11.7375,924,231.0,7.68151423603447
R_28IDNbS8mqpfyKD,1,372,9737.32,26.175591397849463,1434,3.8548387096774195,7.205805911648676
R_28MUrxegboyIHhY,8,832,25307.1,30.417187499999997,1460,1.7548076923076923,9.433972603866588
R_28NdvpiMbmD53BH,15,289,6187.31,21.40937716262976,1440,4.982698961937716,6.910671024063034
R_28NkTn9kU8ZlUeT,116,53,1381.57,26.067358490566036,1409,26.58490566037736,4.584252937732703
R_28SckJ1LanzFPvD,11,262,6217.8,23.73206106870229,1422,5.427480916030534,8.045219623114042
